mturk_id,ip,phrase,dimension,rating_value,time
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being terrible is,potency,-2.6,1.717645168
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being good is,potency,3,2.208539248
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being neurotic is,potency,-2.5,2.463148117
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being sympathetic is,potency,-3,1.693575144
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being perverted is,potency,-4.3,2.561868429
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being plump is,potency,-1.7,1.699837685
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being naughty is,potency,3.1,7.342108965
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being ugly is,potency,-4.3,2.21272707
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",feeling lonely is,potency,-4.3,1.592665911
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being supportive is,potency,1.5,1.642032623
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being cranky is,potency,-1.7,3.279485941
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being brave is,potency,1.9,135.3912048
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being bland is,potency,-1.1,4.493748903
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being prosperous is,potency,1.9,1.997148752
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being jolly is,potency,1.6,1.626040936
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being bland is,activity,-1.1,1.857344151
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being attentive is,activity,0.9,2.799905062
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being homophobic is,activity,1.3,3.682445526
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being hideous is,activity,1.3,2.751608372
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being enlightened is,activity,-1.3,2.396350861
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being despicable is,activity,1,1.906216621
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being conscientious is,activity,-0.5,2.492724657
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being rigid is,activity,-1.8,2.296675444
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being perverted is,activity,-0.3,2.003722191
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being funny is,activity,1.1,2.620492697
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being civilized is,activity,-1,2.463271618
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being personable is,activity,1.6,2.520308733
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being nerdy is,activity,-0.3,3.24142766
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being bubbly is,activity,1.6,2.120496511
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",feeling hopeless is,activity,-1.8,1.661436796
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being obese is,activity,-1.4,1.760267258
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being affluent is,activity,1.6,1.682590008
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being terrible is,activity,-2.9,2.081913948
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being modest is,activity,-1.4,69.21071625
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being plump is,activity,-2.7,4.70483923
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being elitist is,activity,1.6,2.9553864
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",feeling calm is,activity,-2.9,2.573909521
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being brave is,activity,0.5,1.981743574
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being unreasonable is,activity,-1.1,1.52703023
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being hopeful is,activity,-1.1,1.856751204
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being uncertain is,activity,1.9,1.812346697
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being frantic is,activity,4,2.034579754
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being abusive is,activity,2,3.35026598
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being whimsical is,activity,1.4,4.422493219
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being fearless is,activity,-0.9,117.8650906
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being civilized is,activity,1.2,1.632662773
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being intimidating is,activity,3.1,1.714287996
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being sinister is,activity,-1.2,1.546396971
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being heartless is,activity,-1,1.853254557
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being lovable is,activity,3.1,1.520232677
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being dashing is,activity,2.5,1.598240614
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being jolly is,activity,1.4,1.977229357
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being bubbly is,activity,1.4,1.751035929
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",feeling obligated is,activity,-1.1,2.634355783
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being welcoming is,activity,-1.2,6.943185091
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being feeble is,activity,1.6,1.605536938
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being employed is,activity,1.4,1.680649519
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being naughty is,activity,1.5,1.702718973
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being masculine is,activity,2,4.018515587
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being stern is,activity,2,0.09004592896
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being funny is,activity,1.8,2.049821615
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being seductive is,activity,-0.8,1.682778597
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",feeling hopeless is,activity,-1.1,2.970406532
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being brave is,activity,1.3,1.654480696
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being active is,activity,4.3,2.71962738
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being rigid is,activity,-1.1,1.570261002
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being unreasonable is,activity,-1.6,1.774424791
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being sassy is,activity,0.2,2.079048157
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being unruly is,activity,-0.8,2.132044792
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being modest is,activity,-1.7,2.16546464
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being angelic is,activity,2.1,1.522927761
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being nonchalant is,activity,-2.6,1.69985342
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being homophobic is,activity,3.2,3.972827196
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being rude is,activity,2.7,1.528537512
a2h4hydu6ffamq,"174.234.175.206, 172.16.11.88, 172.16.17.70",being overweight is,activity,-2.5,2.114807129
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a prince is,activity,2,9.098031282
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a star is,activity,2.9,3.661770105
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an officer is,activity,3.6,2.31377697
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a blabbermouth is,activity,0.6,3.807314157
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an intruder is,activity,1,6.856101513
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a leftist is,activity,0.1,3.265459776
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a fanboy is,activity,2.2,2.053625822
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a helper is,activity,3.4,2.27865839
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an inventor is,activity,1,3.011021614
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a redneck is,activity,-0.9,2.662199259
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a mascot is,activity,3,2.777345419
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a therapist is,activity,1,2.202512503
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an employee is,activity,3.1,2.304353714
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a guitarist is,activity,1,2.036834955
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a cutie is,activity,3,2.243319511
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an assailant is,activity,4.3,2.616610765
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a violinist is,activity,1,2.024135351
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a savior is,activity,1.9,2.054149628
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a nut is,activity,1,2.884631395
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a bailiff is,activity,2,1.892157078
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a kindergartener is,activity,3,2.313955307
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a biker is,activity,2,3.61300087
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a delinquent is,activity,1,4.112015486
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a princess is,activity,2.1,1.811884403
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an exorcist is,activity,3,2.144080877
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pianist is,activity,2,1.768107891
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a sculptor is,activity,0.9,1.586377621
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pervert is,activity,1.1,2.367210388
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a dunce is,activity,-1,3.039609909
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a bishop is,activity,1.1,2.081014633
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an explorer is,activity,1.9,2.30730629
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a wizard is,activity,2,2.02396822
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a murderer is,activity,0.9,2.894298077
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a helper is,activity,3.1,2.266229153
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a ninja is,activity,-0.2,4.297464132
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an acrobat is,activity,2.2,2.141938448
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a vegetarian is,activity,0.9,2.578394651
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a junkie is,activity,0.6,2.059443235
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a dad is,activity,2.3,2.313655853
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an actress is,activity,2,2.152865171
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a killer is,activity,1.1,2.175916195
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a queen is,activity,2.1,2.751752377
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an assailant is,activity,1.2,2.246565819
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a cutie is,activity,2.5,2.040235996
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a kindergartener is,activity,3.5,2.221803665
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a leftist is,activity,1.9,1.768269062
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a princess is,activity,2,1.882541895
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a nerd is,activity,1,1.719421148
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a dictator is,activity,2,1.896178484
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a hick is,activity,1,1.75193882
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pervert is,activity,1.9,2.706254959
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an infant is,activity,-0.3,3.852225304
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a fascist is,activity,2.2,1.928693056
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a peasant is,activity,0.9,1.828902483
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a malingerer is,activity,-1.1,2.485585451
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a nut is,activity,SKIP,8.315725327
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an employee is,activity,3.2,8.679425478
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a guru is,activity,-0.9,3.946137428
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a researcher is,activity,2.7,2.341907501
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a guitarist is,activity,1.9,2.125246763
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a warden is,potency,2.1,2.301429749
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a monarch is,potency,3.2,2.138770103
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a humanist is,potency,1.1,2.025155306
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a braggart is,potency,1,2.245777845
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a wizard is,potency,2.6,2.076060772
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a queen is,potency,2.5,2.006283045
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a vagrant is,potency,-1.3,2.140784979
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a helper is,potency,3.2,1.930739164
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a foodie is,potency,1.3,1.848370552
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a voyeur is,potency,1.1,1.987455845
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a bishop is,potency,1.9,1.871619225
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pornstar is,potency,2.2,1.907516241
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a stepmother is,potency,1.1,1.990662336
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a cyclist is,potency,3.3,2.256364346
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a patient is,potency,-1.1,2.490149975
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a savior is,potency,1.9,1.93940711
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pirate is,potency,2.1,1.946536541
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an acrobat is,potency,3.5,1.940922022
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a diva is,potency,1.7,2.10497427
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a gardener is,potency,2.1,1.957945347
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an officer is,potency,2.3,2.047723055
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a researcher is,potency,2.5,1.883730888
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a shrink is,potency,2.9,3.403327942
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a volunteer is,potency,2.7,2.163264751
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a prince is,potency,2.7,2.024548054
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a monk is,potency,-2.1,2.053532839
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a mom is,potency,2.9,1.909632206
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a surfer is,potency,3,24.29226756
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",an employee is,potency,3.5,1.862557411
A3GNQDFPZALU92,"76.94.241.131, 172.16.11.88, 172.16.29.170",a pianist is,potency,2.2,1.929623604
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to curse someone is,activity,2.1,11.28197074
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to hustle someone is,activity,0.9,10.97981191
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to kill someone is,activity,4.3,4.728198528
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to prod someone is,activity,1.9,2.510257483
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to bite someone is,activity,2.4,5.979428053
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to vanquish someone is,activity,1.4,15.81961417
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to enlighten someone is,activity,-2.5,2.346441269
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to overtake someone is,activity,2.3,1.738559723
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to attract someone is,activity,-0.8,4.984732151
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to strongarm someone is,activity,2.1,2.139453888
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to baffle someone is,activity,0,2.285117865
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to thwart someone is,activity,1,2.376016855
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to validate someone is,activity,-0.7,2.454681158
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to pardon someone is,activity,-1.9,2.001219749
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to seek someone is,activity,-0.9,2.34510231
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to victimize someone is,activity,2.5,3.240524292
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to carry someone is,activity,-0.7,3.263605595
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to urge someone is,activity,-0.3,5.590134144
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to corner someone is,activity,0.7,2.028520346
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to snitch on someone is,activity,1.8,3.577858448
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to bearhug someone is,activity,1,2.944708824
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to impose upon someone is,activity,-0.7,4.572415352
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to neutralize someone is,activity,1.8,4.492916107
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to ruin someone is,activity,1,4.500158072
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to entreat someone is,activity,-0.1,2.382471561
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to oversee someone is,activity,0.2,1.940811872
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to revere someone is,activity,-1.8,2.357163429
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to abort someone is,activity,4.3,3.687773466
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to bribe someone is,activity,0.1,4.695138216
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to dump someone is,activity,0.9,2.197971344
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to smack someone is,potency,-2,8.502678394
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to betray someone is,potency,-2.2,7.039695978
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to terrify someone is,potency,-1.7,3.967020512
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to ravish someone is,potency,-1.7,2.761457443
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to exorcise someone is,potency,-1.7,2.331107855
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to promise something to someone is,potency,1.7,3.541424274
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to baffle someone is,potency,-0.1,3.991159439
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to shove someone is,potency,-1.5,2.95596242
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to hustle someone is,potency,-2.6,2.903992653
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to kill someone is,potency,-4.3,4.453258991
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to blackmail someone is,potency,-2.2,6.081673861
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to squeeze someone is,potency,-1.2,10.86422157
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to overtake someone is,potency,-1.2,0.07085371017
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to tutor someone is,potency,2.1,2.920473814
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to prod someone is,potency,-0.8,2.570210218
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to carry someone is,potency,1.1,2.124693155
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to redeem someone is,potency,2.2,4.271284819
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to nurture someone is,potency,3.1,2.23517251
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to satisfy someone is,potency,1.5,2.043559313
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to strongarm someone is,potency,-1.3,2.048347235
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to sketch someone is,potency,0.4,2.177477598
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to scream at someone is,potency,-2.6,2.76813364
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to lick someone is,potency,0,3.537895203
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to convict someone is,potency,1,2.704363585
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to rebuff someone is,potency,-0.4,2.03938055
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to celebrate someone is,potency,2.1,2.253747463
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to promote someone is,potency,3.3,1.990959644
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to empower someone is,potency,4.3,2.219135523
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to attract someone is,potency,0.8,2.022136688
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",to summon someone is,potency,0.9,8.26213932
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a dictator is,activity,1.6,15.55258393
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a sculptor is,activity,-1.4,3.581284523
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a customer is,activity,-2.3,3.880797863
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a kindergartener is,activity,-2.7,2.553688288
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a biker is,activity,1.2,2.455751419
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a billionaire is,activity,2.4,4.731346846
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a humanist is,activity,-0.5,1.954551458
A2EOOF9D135HQ1,"174.252.192.23, 172.16.2.139, 172.16.29.170",a star is,activity,-4.3,4.778363228
